length,total,population,start_date,end_date,question,status,count
"731 to 1,095 Days (2-3 Yrs)",56,all_persons,2020-06-01,2020-06-30,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",56,all_persons,2020-06-01,2020-06-30,Q22a1,stayers,55
"1,096 to 1,460 Days (3-4 Yrs)",24,all_persons,2020-06-01,2020-06-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",24,all_persons,2020-06-01,2020-06-30,Q22a1,stayers,24
"1,461 to 1,825 Days (5-5 Yrs)",21,all_persons,2020-06-01,2020-06-30,Q22a1,leavers,1
"1,461 to 1,825 Days (5-5 Yrs)",21,all_persons,2020-06-01,2020-06-30,Q22a1,stayers,20
"More than 1,825 Days (>5 Yrs)",37,all_persons,2020-06-01,2020-06-30,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",37,all_persons,2020-06-01,2020-06-30,Q22a1,stayers,36
Data Not Collected,0,all_persons,2020-06-01,2020-06-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-06-01,2020-06-30,Q22a1,stayers,0
30 days or less,249,all_persons,2020-07-01,2020-07-31,Q22a1,leavers,162
30 days or less,249,all_persons,2020-07-01,2020-07-31,Q22a1,stayers,87
31 to 60 days,102,all_persons,2020-07-01,2020-07-31,Q22a1,leavers,45
31 to 60 days,102,all_persons,2020-07-01,2020-07-31,Q22a1,stayers,57
61 to 90 days,53,all_persons,2020-07-01,2020-07-31,Q22a1,leavers,12
61 to 90 days,53,all_persons,2020-07-01,2020-07-31,Q22a1,stayers,41
91 to 180 days,104,all_persons,2020-07-01,2020-07-31,Q22a1,leavers,24
91 to 180 days,104,all_persons,2020-07-01,2020-07-31,Q22a1,stayers,80
181 to 365 days,194,all_persons,2020-07-01,2020-07-31,Q22a1,leavers,10
181 to 365 days,194,all_persons,2020-07-01,2020-07-31,Q22a1,stayers,184
366 to 730 Days (1-2 Yrs),208,all_persons,2020-07-01,2020-07-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),208,all_persons,2020-07-01,2020-07-31,Q22a1,stayers,207
"731 to 1,095 Days (2-3 Yrs)",65,all_persons,2020-07-01,2020-07-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",65,all_persons,2020-07-01,2020-07-31,Q22a1,stayers,65
"1,096 to 1,460 Days (3-4 Yrs)",25,all_persons,2020-07-01,2020-07-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",25,all_persons,2020-07-01,2020-07-31,Q22a1,stayers,25
"1,461 to 1,825 Days (5-5 Yrs)",20,all_persons,2020-07-01,2020-07-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",20,all_persons,2020-07-01,2020-07-31,Q22a1,stayers,20
"More than 1,825 Days (>5 Yrs)",36,all_persons,2020-07-01,2020-07-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",36,all_persons,2020-07-01,2020-07-31,Q22a1,stayers,36
Data Not Collected,0,all_persons,2020-07-01,2020-07-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-07-01,2020-07-31,Q22a1,stayers,0
30 days or less,280,all_persons,2020-08-01,2020-08-31,Q22a1,leavers,144
30 days or less,280,all_persons,2020-08-01,2020-08-31,Q22a1,stayers,136
31 to 60 days,68,all_persons,2020-08-01,2020-08-31,Q22a1,leavers,5
31 to 60 days,68,all_persons,2020-08-01,2020-08-31,Q22a1,stayers,63
61 to 90 days,61,all_persons,2020-08-01,2020-08-31,Q22a1,leavers,9
61 to 90 days,61,all_persons,2020-08-01,2020-08-31,Q22a1,stayers,52
91 to 180 days,75,all_persons,2020-08-01,2020-08-31,Q22a1,leavers,7
91 to 180 days,75,all_persons,2020-08-01,2020-08-31,Q22a1,stayers,68
181 to 365 days,156,all_persons,2020-08-01,2020-08-31,Q22a1,leavers,7
181 to 365 days,156,all_persons,2020-08-01,2020-08-31,Q22a1,stayers,149
366 to 730 Days (1-2 Yrs),243,all_persons,2020-08-01,2020-08-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),243,all_persons,2020-08-01,2020-08-31,Q22a1,stayers,242
"731 to 1,095 Days (2-3 Yrs)",72,all_persons,2020-08-01,2020-08-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",72,all_persons,2020-08-01,2020-08-31,Q22a1,stayers,72
"1,096 to 1,460 Days (3-4 Yrs)",23,all_persons,2020-08-01,2020-08-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",23,all_persons,2020-08-01,2020-08-31,Q22a1,stayers,23
"1,461 to 1,825 Days (5-5 Yrs)",27,all_persons,2020-08-01,2020-08-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",27,all_persons,2020-08-01,2020-08-31,Q22a1,stayers,27
"More than 1,825 Days (>5 Yrs)",36,all_persons,2020-08-01,2020-08-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",36,all_persons,2020-08-01,2020-08-31,Q22a1,stayers,36
Data Not Collected,0,all_persons,2020-08-01,2020-08-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-08-01,2020-08-31,Q22a1,stayers,0
30 days or less,292,all_persons,2020-09-01,2020-09-30,Q22a1,leavers,181
30 days or less,292,all_persons,2020-09-01,2020-09-30,Q22a1,stayers,111
31 to 60 days,93,all_persons,2020-09-01,2020-09-30,Q22a1,leavers,18
31 to 60 days,93,all_persons,2020-09-01,2020-09-30,Q22a1,stayers,75
61 to 90 days,48,all_persons,2020-09-01,2020-09-30,Q22a1,leavers,8
61 to 90 days,48,all_persons,2020-09-01,2020-09-30,Q22a1,stayers,40
91 to 180 days,93,all_persons,2020-09-01,2020-09-30,Q22a1,leavers,7
91 to 180 days,93,all_persons,2020-09-01,2020-09-30,Q22a1,stayers,86
181 to 365 days,151,all_persons,2020-09-01,2020-09-30,Q22a1,leavers,9
181 to 365 days,151,all_persons,2020-09-01,2020-09-30,Q22a1,stayers,142
366 to 730 Days (1-2 Yrs),239,all_persons,2020-09-01,2020-09-30,Q22a1,leavers,6
366 to 730 Days (1-2 Yrs),239,all_persons,2020-09-01,2020-09-30,Q22a1,stayers,233
"731 to 1,095 Days (2-3 Yrs)",83,all_persons,2020-09-01,2020-09-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",83,all_persons,2020-09-01,2020-09-30,Q22a1,stayers,83
"1,096 to 1,460 Days (3-4 Yrs)",29,all_persons,2020-09-01,2020-09-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",29,all_persons,2020-09-01,2020-09-30,Q22a1,stayers,29
"1,461 to 1,825 Days (5-5 Yrs)",27,all_persons,2020-09-01,2020-09-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",27,all_persons,2020-09-01,2020-09-30,Q22a1,stayers,27
"More than 1,825 Days (>5 Yrs)",36,all_persons,2020-09-01,2020-09-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",36,all_persons,2020-09-01,2020-09-30,Q22a1,stayers,36
Data Not Collected,0,all_persons,2020-09-01,2020-09-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-09-01,2020-09-30,Q22a1,stayers,0
30 days or less,297,all_persons,2020-10-01,2020-10-31,Q22a1,leavers,177
30 days or less,297,all_persons,2020-10-01,2020-10-31,Q22a1,stayers,120
31 to 60 days,82,all_persons,2020-10-01,2020-10-31,Q22a1,leavers,16
31 to 60 days,82,all_persons,2020-10-01,2020-10-31,Q22a1,stayers,66
61 to 90 days,94,all_persons,2020-10-01,2020-10-31,Q22a1,leavers,19
61 to 90 days,94,all_persons,2020-10-01,2020-10-31,Q22a1,stayers,75
91 to 180 days,94,all_persons,2020-10-01,2020-10-31,Q22a1,leavers,4
91 to 180 days,94,all_persons,2020-10-01,2020-10-31,Q22a1,stayers,90
181 to 365 days,127,all_persons,2020-10-01,2020-10-31,Q22a1,leavers,7
181 to 365 days,127,all_persons,2020-10-01,2020-10-31,Q22a1,stayers,120
366 to 730 Days (1-2 Yrs),254,all_persons,2020-10-01,2020-10-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),254,all_persons,2020-10-01,2020-10-31,Q22a1,stayers,253
"731 to 1,095 Days (2-3 Yrs)",92,all_persons,2020-10-01,2020-10-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",92,all_persons,2020-10-01,2020-10-31,Q22a1,stayers,92
"1,096 to 1,460 Days (3-4 Yrs)",27,all_persons,2020-10-01,2020-10-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",27,all_persons,2020-10-01,2020-10-31,Q22a1,stayers,27
"1,461 to 1,825 Days (5-5 Yrs)",30,all_persons,2020-10-01,2020-10-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",30,all_persons,2020-10-01,2020-10-31,Q22a1,stayers,30
"More than 1,825 Days (>5 Yrs)",37,all_persons,2020-10-01,2020-10-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",37,all_persons,2020-10-01,2020-10-31,Q22a1,stayers,37
Data Not Collected,0,all_persons,2020-10-01,2020-10-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-10-01,2020-10-31,Q22a1,stayers,0
30 days or less,321,all_persons,2020-11-01,2020-11-30,Q22a1,leavers,171
30 days or less,321,all_persons,2020-11-01,2020-11-30,Q22a1,stayers,150
31 to 60 days,110,all_persons,2020-11-01,2020-11-30,Q22a1,leavers,15
31 to 60 days,110,all_persons,2020-11-01,2020-11-30,Q22a1,stayers,95
61 to 90 days,58,all_persons,2020-11-01,2020-11-30,Q22a1,leavers,5
61 to 90 days,58,all_persons,2020-11-01,2020-11-30,Q22a1,stayers,53
91 to 180 days,143,all_persons,2020-11-01,2020-11-30,Q22a1,leavers,9
91 to 180 days,143,all_persons,2020-11-01,2020-11-30,Q22a1,stayers,134
181 to 365 days,128,all_persons,2020-11-01,2020-11-30,Q22a1,leavers,7
181 to 365 days,128,all_persons,2020-11-01,2020-11-30,Q22a1,stayers,121
366 to 730 Days (1-2 Yrs),249,all_persons,2020-11-01,2020-11-30,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),249,all_persons,2020-11-01,2020-11-30,Q22a1,stayers,249
"731 to 1,095 Days (2-3 Yrs)",97,all_persons,2020-11-01,2020-11-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",97,all_persons,2020-11-01,2020-11-30,Q22a1,stayers,97
"1,096 to 1,460 Days (3-4 Yrs)",31,all_persons,2020-11-01,2020-11-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",31,all_persons,2020-11-01,2020-11-30,Q22a1,stayers,31
"1,461 to 1,825 Days (5-5 Yrs)",31,all_persons,2020-11-01,2020-11-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",31,all_persons,2020-11-01,2020-11-30,Q22a1,stayers,31
"More than 1,825 Days (>5 Yrs)",37,all_persons,2020-11-01,2020-11-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",37,all_persons,2020-11-01,2020-11-30,Q22a1,stayers,37
Data Not Collected,0,all_persons,2020-11-01,2020-11-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-11-01,2020-11-30,Q22a1,stayers,0
30 days or less,281,all_persons,2020-12-01,2020-12-31,Q22a1,leavers,137
30 days or less,281,all_persons,2020-12-01,2020-12-31,Q22a1,stayers,144
31 to 60 days,119,all_persons,2020-12-01,2020-12-31,Q22a1,leavers,18
31 to 60 days,119,all_persons,2020-12-01,2020-12-31,Q22a1,stayers,101
61 to 90 days,87,all_persons,2020-12-01,2020-12-31,Q22a1,leavers,9
61 to 90 days,87,all_persons,2020-12-01,2020-12-31,Q22a1,stayers,78
91 to 180 days,154,all_persons,2020-12-01,2020-12-31,Q22a1,leavers,26
91 to 180 days,154,all_persons,2020-12-01,2020-12-31,Q22a1,stayers,128
181 to 365 days,123,all_persons,2020-12-01,2020-12-31,Q22a1,leavers,10
181 to 365 days,123,all_persons,2020-12-01,2020-12-31,Q22a1,stayers,113
366 to 730 Days (1-2 Yrs),259,all_persons,2020-12-01,2020-12-31,Q22a1,leavers,9
366 to 730 Days (1-2 Yrs),259,all_persons,2020-12-01,2020-12-31,Q22a1,stayers,250
"731 to 1,095 Days (2-3 Yrs)",101,all_persons,2020-12-01,2020-12-31,Q22a1,leavers,8
"731 to 1,095 Days (2-3 Yrs)",101,all_persons,2020-12-01,2020-12-31,Q22a1,stayers,93
"1,096 to 1,460 Days (3-4 Yrs)",34,all_persons,2020-12-01,2020-12-31,Q22a1,leavers,1
"1,096 to 1,460 Days (3-4 Yrs)",34,all_persons,2020-12-01,2020-12-31,Q22a1,stayers,33
"1,461 to 1,825 Days (5-5 Yrs)",30,all_persons,2020-12-01,2020-12-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",30,all_persons,2020-12-01,2020-12-31,Q22a1,stayers,30
"More than 1,825 Days (>5 Yrs)",38,all_persons,2020-12-01,2020-12-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",38,all_persons,2020-12-01,2020-12-31,Q22a1,stayers,38
Data Not Collected,0,all_persons,2020-12-01,2020-12-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-12-01,2020-12-31,Q22a1,stayers,0
30 days or less,287,all_persons,2021-01-01,2021-01-31,Q22a1,leavers,173
30 days or less,287,all_persons,2021-01-01,2021-01-31,Q22a1,stayers,114
31 to 60 days,105,all_persons,2021-01-01,2021-01-31,Q22a1,leavers,24
31 to 60 days,105,all_persons,2021-01-01,2021-01-31,Q22a1,stayers,81
61 to 90 days,93,all_persons,2021-01-01,2021-01-31,Q22a1,leavers,12
61 to 90 days,93,all_persons,2021-01-01,2021-01-31,Q22a1,stayers,81
91 to 180 days,180,all_persons,2021-01-01,2021-01-31,Q22a1,leavers,19
91 to 180 days,180,all_persons,2021-01-01,2021-01-31,Q22a1,stayers,161
181 to 365 days,112,all_persons,2021-01-01,2021-01-31,Q22a1,leavers,6
181 to 365 days,112,all_persons,2021-01-01,2021-01-31,Q22a1,stayers,106
366 to 730 Days (1-2 Yrs),269,all_persons,2021-01-01,2021-01-31,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),269,all_persons,2021-01-01,2021-01-31,Q22a1,stayers,267
"731 to 1,095 Days (2-3 Yrs)",97,all_persons,2021-01-01,2021-01-31,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",97,all_persons,2021-01-01,2021-01-31,Q22a1,stayers,96
"1,096 to 1,460 Days (3-4 Yrs)",36,all_persons,2021-01-01,2021-01-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",36,all_persons,2021-01-01,2021-01-31,Q22a1,stayers,36
"1,461 to 1,825 Days (5-5 Yrs)",27,all_persons,2021-01-01,2021-01-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",27,all_persons,2021-01-01,2021-01-31,Q22a1,stayers,27
"More than 1,825 Days (>5 Yrs)",43,all_persons,2021-01-01,2021-01-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",43,all_persons,2021-01-01,2021-01-31,Q22a1,stayers,43
Data Not Collected,0,all_persons,2021-01-01,2021-01-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-01-01,2021-01-31,Q22a1,stayers,0
30 days or less,243,all_persons,2021-02-01,2021-02-28,Q22a1,leavers,124
30 days or less,243,all_persons,2021-02-01,2021-02-28,Q22a1,stayers,119
31 to 60 days,96,all_persons,2021-02-01,2021-02-28,Q22a1,leavers,23
31 to 60 days,96,all_persons,2021-02-01,2021-02-28,Q22a1,stayers,73
61 to 90 days,65,all_persons,2021-02-01,2021-02-28,Q22a1,leavers,19
61 to 90 days,65,all_persons,2021-02-01,2021-02-28,Q22a1,stayers,46
91 to 180 days,174,all_persons,2021-02-01,2021-02-28,Q22a1,leavers,35
91 to 180 days,174,all_persons,2021-02-01,2021-02-28,Q22a1,stayers,139
181 to 365 days,139,all_persons,2021-02-01,2021-02-28,Q22a1,leavers,4
181 to 365 days,139,all_persons,2021-02-01,2021-02-28,Q22a1,stayers,135
366 to 730 Days (1-2 Yrs),271,all_persons,2021-02-01,2021-02-28,Q22a1,leavers,6
366 to 730 Days (1-2 Yrs),271,all_persons,2021-02-01,2021-02-28,Q22a1,stayers,265
"731 to 1,095 Days (2-3 Yrs)",101,all_persons,2021-02-01,2021-02-28,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",101,all_persons,2021-02-01,2021-02-28,Q22a1,stayers,101
"1,096 to 1,460 Days (3-4 Yrs)",43,all_persons,2021-02-01,2021-02-28,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",43,all_persons,2021-02-01,2021-02-28,Q22a1,stayers,43
"1,461 to 1,825 Days (5-5 Yrs)",24,all_persons,2021-02-01,2021-02-28,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",24,all_persons,2021-02-01,2021-02-28,Q22a1,stayers,24
"More than 1,825 Days (>5 Yrs)",46,all_persons,2021-02-01,2021-02-28,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",46,all_persons,2021-02-01,2021-02-28,Q22a1,stayers,46
Data Not Collected,0,all_persons,2021-02-01,2021-02-28,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-02-01,2021-02-28,Q22a1,stayers,0
30 days or less,243,all_persons,2021-03-01,2021-03-31,Q22a1,leavers,141
30 days or less,243,all_persons,2021-03-01,2021-03-31,Q22a1,stayers,102
31 to 60 days,93,all_persons,2021-03-01,2021-03-31,Q22a1,leavers,23
31 to 60 days,93,all_persons,2021-03-01,2021-03-31,Q22a1,stayers,70
61 to 90 days,52,all_persons,2021-03-01,2021-03-31,Q22a1,leavers,12
61 to 90 days,52,all_persons,2021-03-01,2021-03-31,Q22a1,stayers,40
91 to 180 days,159,all_persons,2021-03-01,2021-03-31,Q22a1,leavers,13
91 to 180 days,159,all_persons,2021-03-01,2021-03-31,Q22a1,stayers,146
181 to 365 days,153,all_persons,2021-03-01,2021-03-31,Q22a1,leavers,16
181 to 365 days,153,all_persons,2021-03-01,2021-03-31,Q22a1,stayers,137
366 to 730 Days (1-2 Yrs),270,all_persons,2021-03-01,2021-03-31,Q22a1,leavers,3
366 to 730 Days (1-2 Yrs),270,all_persons,2021-03-01,2021-03-31,Q22a1,stayers,267
"731 to 1,095 Days (2-3 Yrs)",113,all_persons,2021-03-01,2021-03-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",113,all_persons,2021-03-01,2021-03-31,Q22a1,stayers,113
"1,096 to 1,460 Days (3-4 Yrs)",44,all_persons,2021-03-01,2021-03-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",44,all_persons,2021-03-01,2021-03-31,Q22a1,stayers,44
"1,461 to 1,825 Days (5-5 Yrs)",26,all_persons,2021-03-01,2021-03-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",26,all_persons,2021-03-01,2021-03-31,Q22a1,stayers,26
"More than 1,825 Days (>5 Yrs)",48,all_persons,2021-03-01,2021-03-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",48,all_persons,2021-03-01,2021-03-31,Q22a1,stayers,48
Data Not Collected,0,all_persons,2021-03-01,2021-03-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-03-01,2021-03-31,Q22a1,stayers,0
30 days or less,202,all_persons,2021-04-01,2021-04-30,Q22a1,leavers,127
30 days or less,202,all_persons,2021-04-01,2021-04-30,Q22a1,stayers,75
31 to 60 days,72,all_persons,2021-04-01,2021-04-30,Q22a1,leavers,17
31 to 60 days,72,all_persons,2021-04-01,2021-04-30,Q22a1,stayers,55
61 to 90 days,62,all_persons,2021-04-01,2021-04-30,Q22a1,leavers,14
61 to 90 days,62,all_persons,2021-04-01,2021-04-30,Q22a1,stayers,48
91 to 180 days,140,all_persons,2021-04-01,2021-04-30,Q22a1,leavers,39
91 to 180 days,140,all_persons,2021-04-01,2021-04-30,Q22a1,stayers,101
181 to 365 days,171,all_persons,2021-04-01,2021-04-30,Q22a1,leavers,13
181 to 365 days,171,all_persons,2021-04-01,2021-04-30,Q22a1,stayers,158
366 to 730 Days (1-2 Yrs),262,all_persons,2021-04-01,2021-04-30,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),262,all_persons,2021-04-01,2021-04-30,Q22a1,stayers,260
"731 to 1,095 Days (2-3 Yrs)",129,all_persons,2021-04-01,2021-04-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",129,all_persons,2021-04-01,2021-04-30,Q22a1,stayers,129
"1,096 to 1,460 Days (3-4 Yrs)",44,all_persons,2021-04-01,2021-04-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",44,all_persons,2021-04-01,2021-04-30,Q22a1,stayers,44
"1,461 to 1,825 Days (5-5 Yrs)",25,all_persons,2021-04-01,2021-04-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",25,all_persons,2021-04-01,2021-04-30,Q22a1,stayers,25
"More than 1,825 Days (>5 Yrs)",50,all_persons,2021-04-01,2021-04-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",50,all_persons,2021-04-01,2021-04-30,Q22a1,stayers,50
Data Not Collected,0,all_persons,2021-04-01,2021-04-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-04-01,2021-04-30,Q22a1,stayers,0
30 days or less,197,all_persons,2021-05-01,2021-05-31,Q22a1,leavers,103
30 days or less,197,all_persons,2021-05-01,2021-05-31,Q22a1,stayers,94
31 to 60 days,54,all_persons,2021-05-01,2021-05-31,Q22a1,leavers,19
31 to 60 days,54,all_persons,2021-05-01,2021-05-31,Q22a1,stayers,35
61 to 90 days,48,all_persons,2021-05-01,2021-05-31,Q22a1,leavers,11
61 to 90 days,48,all_persons,2021-05-01,2021-05-31,Q22a1,stayers,37
91 to 180 days,117,all_persons,2021-05-01,2021-05-31,Q22a1,leavers,23
91 to 180 days,117,all_persons,2021-05-01,2021-05-31,Q22a1,stayers,94
181 to 365 days,186,all_persons,2021-05-01,2021-05-31,Q22a1,leavers,17
181 to 365 days,186,all_persons,2021-05-01,2021-05-31,Q22a1,stayers,169
366 to 730 Days (1-2 Yrs),249,all_persons,2021-05-01,2021-05-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),249,all_persons,2021-05-01,2021-05-31,Q22a1,stayers,248
"731 to 1,095 Days (2-3 Yrs)",146,all_persons,2021-05-01,2021-05-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",146,all_persons,2021-05-01,2021-05-31,Q22a1,stayers,146
"1,096 to 1,460 Days (3-4 Yrs)",49,all_persons,2021-05-01,2021-05-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",49,all_persons,2021-05-01,2021-05-31,Q22a1,stayers,49
"1,461 to 1,825 Days (5-5 Yrs)",21,all_persons,2021-05-01,2021-05-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",21,all_persons,2021-05-01,2021-05-31,Q22a1,stayers,21
"More than 1,825 Days (>5 Yrs)",54,all_persons,2021-05-01,2021-05-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",54,all_persons,2021-05-01,2021-05-31,Q22a1,stayers,54
Data Not Collected,0,all_persons,2021-05-01,2021-05-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-05-01,2021-05-31,Q22a1,stayers,0
30 days or less,215,all_persons,2021-06-01,2021-06-30,Q22a1,leavers,123
30 days or less,215,all_persons,2021-06-01,2021-06-30,Q22a1,stayers,92
31 to 60 days,75,all_persons,2021-06-01,2021-06-30,Q22a1,leavers,17
31 to 60 days,75,all_persons,2021-06-01,2021-06-30,Q22a1,stayers,58
61 to 90 days,32,all_persons,2021-06-01,2021-06-30,Q22a1,leavers,6
61 to 90 days,32,all_persons,2021-06-01,2021-06-30,Q22a1,stayers,26
91 to 180 days,107,all_persons,2021-06-01,2021-06-30,Q22a1,leavers,41
91 to 180 days,107,all_persons,2021-06-01,2021-06-30,Q22a1,stayers,66
181 to 365 days,198,all_persons,2021-06-01,2021-06-30,Q22a1,leavers,40
181 to 365 days,198,all_persons,2021-06-01,2021-06-30,Q22a1,stayers,158
366 to 730 Days (1-2 Yrs),259,all_persons,2021-06-01,2021-06-30,Q22a1,leavers,6
366 to 730 Days (1-2 Yrs),259,all_persons,2021-06-01,2021-06-30,Q22a1,stayers,253
"731 to 1,095 Days (2-3 Yrs)",146,all_persons,2021-06-01,2021-06-30,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",146,all_persons,2021-06-01,2021-06-30,Q22a1,stayers,145
"1,096 to 1,460 Days (3-4 Yrs)",51,all_persons,2021-06-01,2021-06-30,Q22a1,leavers,1
"1,096 to 1,460 Days (3-4 Yrs)",51,all_persons,2021-06-01,2021-06-30,Q22a1,stayers,50
"1,461 to 1,825 Days (5-5 Yrs)",21,all_persons,2021-06-01,2021-06-30,Q22a1,leavers,2
"1,461 to 1,825 Days (5-5 Yrs)",21,all_persons,2021-06-01,2021-06-30,Q22a1,stayers,19
"More than 1,825 Days (>5 Yrs)",56,all_persons,2021-06-01,2021-06-30,Q22a1,leavers,2
"More than 1,825 Days (>5 Yrs)",56,all_persons,2021-06-01,2021-06-30,Q22a1,stayers,54
Data Not Collected,0,all_persons,2021-06-01,2021-06-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-06-01,2021-06-30,Q22a1,stayers,0
30 days or less,311,all_persons,2021-07-01,2021-07-31,Q22a1,leavers,147
30 days or less,311,all_persons,2021-07-01,2021-07-31,Q22a1,stayers,164
31 to 60 days,81,all_persons,2021-07-01,2021-07-31,Q22a1,leavers,16
31 to 60 days,81,all_persons,2021-07-01,2021-07-31,Q22a1,stayers,65
61 to 90 days,48,all_persons,2021-07-01,2021-07-31,Q22a1,leavers,8
61 to 90 days,48,all_persons,2021-07-01,2021-07-31,Q22a1,stayers,40
91 to 180 days,64,all_persons,2021-07-01,2021-07-31,Q22a1,leavers,15
91 to 180 days,64,all_persons,2021-07-01,2021-07-31,Q22a1,stayers,49
181 to 365 days,144,all_persons,2021-07-01,2021-07-31,Q22a1,leavers,6
181 to 365 days,144,all_persons,2021-07-01,2021-07-31,Q22a1,stayers,138
366 to 730 Days (1-2 Yrs),226,all_persons,2021-07-01,2021-07-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),226,all_persons,2021-07-01,2021-07-31,Q22a1,stayers,226
"731 to 1,095 Days (2-3 Yrs)",182,all_persons,2021-07-01,2021-07-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",182,all_persons,2021-07-01,2021-07-31,Q22a1,stayers,182
"1,096 to 1,460 Days (3-4 Yrs)",59,all_persons,2021-07-01,2021-07-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",59,all_persons,2021-07-01,2021-07-31,Q22a1,stayers,59
"1,461 to 1,825 Days (5-5 Yrs)",20,all_persons,2021-07-01,2021-07-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",20,all_persons,2021-07-01,2021-07-31,Q22a1,stayers,20
"More than 1,825 Days (>5 Yrs)",54,all_persons,2021-07-01,2021-07-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",54,all_persons,2021-07-01,2021-07-31,Q22a1,stayers,54
Data Not Collected,0,all_persons,2021-07-01,2021-07-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2021-07-01,2021-07-31,Q22a1,stayers,0
