time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
Not yet moved into housing,28,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
Not yet moved into housing,28,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
Data not collected,35,all_persons,2017-01-01,2017-01-31,Q22e,without_children,28
Data not collected,35,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,7
Data not collected,35,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
Data not collected,35,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
Total persons,361,all_persons,2017-01-01,2017-01-31,Q22e,without_children,224
Total persons,361,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,137
Total persons,361,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
Total persons,361,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
7 days or less,68,all_persons,2017-02-01,2017-02-28,Q22e,without_children,48
7 days or less,68,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,19
7 days or less,68,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,1
7 days or less,68,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
8 to 14 days,2,all_persons,2017-02-01,2017-02-28,Q22e,without_children,0
8 to 14 days,2,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,2
8 to 14 days,2,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,0
8 to 14 days,2,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
15 to 21 days,9,all_persons,2017-02-01,2017-02-28,Q22e,without_children,5
15 to 21 days,9,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,4
15 to 21 days,9,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,0
15 to 21 days,9,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
22 to 30 days,5,all_persons,2017-02-01,2017-02-28,Q22e,without_children,3
22 to 30 days,5,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,2
22 to 30 days,5,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,0
22 to 30 days,5,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
31 to 60 days,24,all_persons,2017-02-01,2017-02-28,Q22e,without_children,11
31 to 60 days,24,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,13
31 to 60 days,24,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,0
31 to 60 days,24,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
61 to 180 days,73,all_persons,2017-02-01,2017-02-28,Q22e,without_children,21
61 to 180 days,73,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,52
61 to 180 days,73,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,0
61 to 180 days,73,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
181 to 365 days,19,all_persons,2017-02-01,2017-02-28,Q22e,without_children,18
181 to 365 days,19,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,1
181 to 365 days,19,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,0
181 to 365 days,19,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
366-730 days (1-2 years),29,all_persons,2017-02-01,2017-02-28,Q22e,without_children,26
366-730 days (1-2 years),29,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,3
366-730 days (1-2 years),29,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,0
366-730 days (1-2 years),29,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
731 days or more,37,all_persons,2017-02-01,2017-02-28,Q22e,without_children,37
731 days or more,37,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,0
731 days or more,37,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,0
731 days or more,37,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
Total (persons moved into housing),266,all_persons,2017-02-01,2017-02-28,Q22e,without_children,169
Total (persons moved into housing),266,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,96
Total (persons moved into housing),266,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,1
Total (persons moved into housing),266,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
Not yet moved into housing,13,all_persons,2017-02-01,2017-02-28,Q22e,without_children,4
Not yet moved into housing,13,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,9
Not yet moved into housing,13,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,0
Not yet moved into housing,13,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
Data not collected,26,all_persons,2017-02-01,2017-02-28,Q22e,without_children,24
Data not collected,26,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,2
Data not collected,26,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,0
Data not collected,26,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
Total persons,305,all_persons,2017-02-01,2017-02-28,Q22e,without_children,197
Total persons,305,all_persons,2017-02-01,2017-02-28,Q22e,with_children_and_adults,107
Total persons,305,all_persons,2017-02-01,2017-02-28,Q22e,with_only_children,1
Total persons,305,all_persons,2017-02-01,2017-02-28,Q22e,unknown_household_type,0
7 days or less,62,all_persons,2017-03-01,2017-03-31,Q22e,without_children,49
7 days or less,62,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,12
7 days or less,62,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,1
7 days or less,62,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
8 to 14 days,2,all_persons,2017-03-01,2017-03-31,Q22e,without_children,2
8 to 14 days,2,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,0
8 to 14 days,2,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,0
8 to 14 days,2,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
15 to 21 days,13,all_persons,2017-03-01,2017-03-31,Q22e,without_children,3
15 to 21 days,13,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,10
15 to 21 days,13,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,0
15 to 21 days,13,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
22 to 30 days,3,all_persons,2017-03-01,2017-03-31,Q22e,without_children,1
22 to 30 days,3,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,2
22 to 30 days,3,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,0
22 to 30 days,3,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
31 to 60 days,21,all_persons,2017-03-01,2017-03-31,Q22e,without_children,10
31 to 60 days,21,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,11
31 to 60 days,21,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,0
31 to 60 days,21,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
61 to 180 days,64,all_persons,2017-03-01,2017-03-31,Q22e,without_children,26
61 to 180 days,64,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,38
61 to 180 days,64,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,0
61 to 180 days,64,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
181 to 365 days,19,all_persons,2017-03-01,2017-03-31,Q22e,without_children,16
181 to 365 days,19,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,3
181 to 365 days,19,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,0
181 to 365 days,19,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),33,all_persons,2017-03-01,2017-03-31,Q22e,without_children,30
366-730 days (1-2 years),33,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,3
366-730 days (1-2 years),33,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,0
366-730 days (1-2 years),33,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
731 days or more,38,all_persons,2017-03-01,2017-03-31,Q22e,without_children,38
731 days or more,38,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,0
731 days or more,38,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,0
731 days or more,38,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
Total (persons moved into housing),255,all_persons,2017-03-01,2017-03-31,Q22e,without_children,175
Total (persons moved into housing),255,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,79
Total (persons moved into housing),255,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,1
Total (persons moved into housing),255,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
Not yet moved into housing,16,all_persons,2017-03-01,2017-03-31,Q22e,without_children,5
Not yet moved into housing,16,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,11
Not yet moved into housing,16,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,0
Not yet moved into housing,16,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
Data not collected,19,all_persons,2017-03-01,2017-03-31,Q22e,without_children,17
Data not collected,19,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,2
Data not collected,19,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,0
Data not collected,19,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
Total persons,290,all_persons,2017-03-01,2017-03-31,Q22e,without_children,197
Total persons,290,all_persons,2017-03-01,2017-03-31,Q22e,with_children_and_adults,92
Total persons,290,all_persons,2017-03-01,2017-03-31,Q22e,with_only_children,1
Total persons,290,all_persons,2017-03-01,2017-03-31,Q22e,unknown_household_type,0
7 days or less,58,all_persons,2017-04-01,2017-04-30,Q22e,without_children,44
7 days or less,58,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,14
7 days or less,58,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
7 days or less,58,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
8 to 14 days,5,all_persons,2017-04-01,2017-04-30,Q22e,without_children,2
8 to 14 days,5,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,3
8 to 14 days,5,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
8 to 14 days,5,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
15 to 21 days,15,all_persons,2017-04-01,2017-04-30,Q22e,without_children,5
15 to 21 days,15,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,10
15 to 21 days,15,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
15 to 21 days,15,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
22 to 30 days,4,all_persons,2017-04-01,2017-04-30,Q22e,without_children,2
22 to 30 days,4,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,2
22 to 30 days,4,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
22 to 30 days,4,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
31 to 60 days,26,all_persons,2017-04-01,2017-04-30,Q22e,without_children,7
31 to 60 days,26,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,19
31 to 60 days,26,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
31 to 60 days,26,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
61 to 180 days,62,all_persons,2017-04-01,2017-04-30,Q22e,without_children,25
61 to 180 days,62,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,37
61 to 180 days,62,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
61 to 180 days,62,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
181 to 365 days,17,all_persons,2017-04-01,2017-04-30,Q22e,without_children,14
181 to 365 days,17,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,3
181 to 365 days,17,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
181 to 365 days,17,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),28,all_persons,2017-04-01,2017-04-30,Q22e,without_children,28
366-730 days (1-2 years),28,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,0
366-730 days (1-2 years),28,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
366-730 days (1-2 years),28,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
731 days or more,34,all_persons,2017-04-01,2017-04-30,Q22e,without_children,34
731 days or more,34,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,0
731 days or more,34,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
731 days or more,34,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
Total (persons moved into housing),249,all_persons,2017-04-01,2017-04-30,Q22e,without_children,161
Total (persons moved into housing),249,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,88
Total (persons moved into housing),249,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
Total (persons moved into housing),249,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
Not yet moved into housing,23,all_persons,2017-04-01,2017-04-30,Q22e,without_children,6
Not yet moved into housing,23,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,17
Not yet moved into housing,23,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
Not yet moved into housing,23,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
Data not collected,13,all_persons,2017-04-01,2017-04-30,Q22e,without_children,11
Data not collected,13,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,2
Data not collected,13,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
Data not collected,13,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
Total persons,285,all_persons,2017-04-01,2017-04-30,Q22e,without_children,178
Total persons,285,all_persons,2017-04-01,2017-04-30,Q22e,with_children_and_adults,107
Total persons,285,all_persons,2017-04-01,2017-04-30,Q22e,with_only_children,0
Total persons,285,all_persons,2017-04-01,2017-04-30,Q22e,unknown_household_type,0
7 days or less,44,all_persons,2017-05-01,2017-05-31,Q22e,without_children,34
7 days or less,44,all_persons,2017-05-01,2017-05-31,Q22e,with_children_and_adults,10
7 days or less,44,all_persons,2017-05-01,2017-05-31,Q22e,with_only_children,0
7 days or less,44,all_persons,2017-05-01,2017-05-31,Q22e,unknown_household_type,0
8 to 14 days,3,all_persons,2017-05-01,2017-05-31,Q22e,without_children,0
8 to 14 days,3,all_persons,2017-05-01,2017-05-31,Q22e,with_children_and_adults,3
8 to 14 days,3,all_persons,2017-05-01,2017-05-31,Q22e,with_only_children,0
8 to 14 days,3,all_persons,2017-05-01,2017-05-31,Q22e,unknown_household_type,0
15 to 21 days,6,all_persons,2017-05-01,2017-05-31,Q22e,without_children,3
15 to 21 days,6,all_persons,2017-05-01,2017-05-31,Q22e,with_children_and_adults,3
15 to 21 days,6,all_persons,2017-05-01,2017-05-31,Q22e,with_only_children,0
15 to 21 days,6,all_persons,2017-05-01,2017-05-31,Q22e,unknown_household_type,0
22 to 30 days,9,all_persons,2017-05-01,2017-05-31,Q22e,without_children,4
22 to 30 days,9,all_persons,2017-05-01,2017-05-31,Q22e,with_children_and_adults,5
22 to 30 days,9,all_persons,2017-05-01,2017-05-31,Q22e,with_only_children,0
22 to 30 days,9,all_persons,2017-05-01,2017-05-31,Q22e,unknown_household_type,0
31 to 60 days,24,all_persons,2017-05-01,2017-05-31,Q22e,without_children,9
31 to 60 days,24,all_persons,2017-05-01,2017-05-31,Q22e,with_children_and_adults,15
31 to 60 days,24,all_persons,2017-05-01,2017-05-31,Q22e,with_only_children,0
31 to 60 days,24,all_persons,2017-05-01,2017-05-31,Q22e,unknown_household_type,0
61 to 180 days,43,all_persons,2017-05-01,2017-05-31,Q22e,without_children,16
61 to 180 days,43,all_persons,2017-05-01,2017-05-31,Q22e,with_children_and_adults,26
61 to 180 days,43,all_persons,2017-05-01,2017-05-31,Q22e,with_only_children,1
61 to 180 days,43,all_persons,2017-05-01,2017-05-31,Q22e,unknown_household_type,0
181 to 365 days,17,all_persons,2017-05-01,2017-05-31,Q22e,without_children,10
181 to 365 days,17,all_persons,2017-05-01,2017-05-31,Q22e,with_children_and_adults,7
181 to 365 days,17,all_persons,2017-05-01,2017-05-31,Q22e,with_only_children,0
181 to 365 days,17,all_persons,2017-05-01,2017-05-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),23,all_persons,2017-05-01,2017-05-31,Q22e,without_children,20
366-730 days (1-2 years),23,all_persons,2017-05-01,2017-05-31,Q22e,with_children_and_adults,3
366-730 days (1-2 years),23,all_persons,2017-05-01,2017-05-31,Q22e,with_only_children,0
366-730 days (1-2 years),23,all_persons,2017-05-01,2017-05-31,Q22e,unknown_household_type,0
731 days or more,24,all_persons,2017-05-01,2017-05-31,Q22e,without_children,24
731 days or more,24,all_persons,2017-05-01,2017-05-31,Q22e,with_children_and_adults,0
731 days or more,24,all_persons,2017-05-01,2017-05-31,Q22e,with_only_children,0
731 days or more,24,all_persons,2017-05-01,2017-05-31,Q22e,unknown_household_type,0
Total (persons moved into housing),193,all_persons,2017-05-01,2017-05-31,Q22e,without_children,120
Total (persons moved into housing),193,all_persons,2017-05-01,2017-05-31,Q22e,with_children_and_adults,72
Total (persons moved into housing),193,all_persons,2017-05-01,2017-05-31,Q22e,with_only_children,1
Total (persons moved into housing),193,all_persons,2017-05-01,2017-05-31,Q22e,unknown_household_type,0
Not yet moved into housing,20,all_persons,2017-05-01,2017-05-31,Q22e,without_children,5
Not yet moved into housing,20,all_persons,2017-05-01,2017-05-31,Q22e,with_children_and_adults,15
Not yet moved into housing,20,all_persons,2017-05-01,2017-05-31,Q22e,with_only_children,0
Not yet moved into housing,20,all_persons,2017-05-01,2017-05-31,Q22e,unknown_household_type,0
Data not collected,10,all_persons,2017-05-01,2017-05-31,Q22e,without_children,5
