persons_served,total,population,start_date,end_date,question,household_type,count
Children,251,all_persons,2021-04-01,2021-04-30,Q7a,without_children,0
Children,251,all_persons,2021-04-01,2021-04-30,Q7a,with_children_and_adults,230
Children,251,all_persons,2021-04-01,2021-04-30,Q7a,with_only_children,21
Children,251,all_persons,2021-04-01,2021-04-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-04-01,2021-04-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-04-01,2021-04-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-04-01,2021-04-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-04-01,2021-04-30,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2021-04-01,2021-04-30,Q7a,without_children,0
Data Not Collected,9,all_persons,2021-04-01,2021-04-30,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-04-01,2021-04-30,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2021-04-01,2021-04-30,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,122,all_persons,2021-04-01,2021-04-30,Q7a,without_children,80
For PSH and RRH - the total persons served who moved into housing,122,all_persons,2021-04-01,2021-04-30,Q7a,with_children_and_adults,42
For PSH and RRH - the total persons served who moved into housing,122,all_persons,2021-04-01,2021-04-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,122,all_persons,2021-04-01,2021-04-30,Q7a,unknown_household_type,0
Adults,864,all_persons,2021-05-01,2021-05-31,Q7a,without_children,712
Adults,864,all_persons,2021-05-01,2021-05-31,Q7a,with_children_and_adults,148
Adults,864,all_persons,2021-05-01,2021-05-31,Q7a,with_only_children,0
Adults,864,all_persons,2021-05-01,2021-05-31,Q7a,unknown_household_type,4
Children,247,all_persons,2021-05-01,2021-05-31,Q7a,without_children,0
Children,247,all_persons,2021-05-01,2021-05-31,Q7a,with_children_and_adults,225
Children,247,all_persons,2021-05-01,2021-05-31,Q7a,with_only_children,22
Children,247,all_persons,2021-05-01,2021-05-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q7a,without_children,0
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2021-05-01,2021-05-31,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,123,all_persons,2021-05-01,2021-05-31,Q7a,without_children,84
For PSH and RRH - the total persons served who moved into housing,123,all_persons,2021-05-01,2021-05-31,Q7a,with_children_and_adults,39
For PSH and RRH - the total persons served who moved into housing,123,all_persons,2021-05-01,2021-05-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,123,all_persons,2021-05-01,2021-05-31,Q7a,unknown_household_type,0
Adults,907,all_persons,2021-06-01,2021-06-30,Q7a,without_children,756
Adults,907,all_persons,2021-06-01,2021-06-30,Q7a,with_children_and_adults,148
Adults,907,all_persons,2021-06-01,2021-06-30,Q7a,with_only_children,0
Adults,907,all_persons,2021-06-01,2021-06-30,Q7a,unknown_household_type,3
Children,243,all_persons,2021-06-01,2021-06-30,Q7a,without_children,0
Children,243,all_persons,2021-06-01,2021-06-30,Q7a,with_children_and_adults,222
Children,243,all_persons,2021-06-01,2021-06-30,Q7a,with_only_children,21
Children,243,all_persons,2021-06-01,2021-06-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-06-01,2021-06-30,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q7a,without_children,0
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2021-06-01,2021-06-30,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,120,all_persons,2021-06-01,2021-06-30,Q7a,without_children,87
For PSH and RRH - the total persons served who moved into housing,120,all_persons,2021-06-01,2021-06-30,Q7a,with_children_and_adults,33
For PSH and RRH - the total persons served who moved into housing,120,all_persons,2021-06-01,2021-06-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,120,all_persons,2021-06-01,2021-06-30,Q7a,unknown_household_type,0
Adults,922,all_persons,2021-07-01,2021-07-31,Q7a,without_children,751
Adults,922,all_persons,2021-07-01,2021-07-31,Q7a,with_children_and_adults,168
Adults,922,all_persons,2021-07-01,2021-07-31,Q7a,with_only_children,0
Adults,922,all_persons,2021-07-01,2021-07-31,Q7a,unknown_household_type,3
Children,257,all_persons,2021-07-01,2021-07-31,Q7a,without_children,0
Children,257,all_persons,2021-07-01,2021-07-31,Q7a,with_children_and_adults,241
Children,257,all_persons,2021-07-01,2021-07-31,Q7a,with_only_children,16
Children,257,all_persons,2021-07-01,2021-07-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-07-01,2021-07-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-07-01,2021-07-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-07-01,2021-07-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-07-01,2021-07-31,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2021-07-01,2021-07-31,Q7a,without_children,0
Data Not Collected,9,all_persons,2021-07-01,2021-07-31,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-07-01,2021-07-31,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2021-07-01,2021-07-31,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,116,all_persons,2021-07-01,2021-07-31,Q7a,without_children,82
For PSH and RRH - the total persons served who moved into housing,116,all_persons,2021-07-01,2021-07-31,Q7a,with_children_and_adults,34
For PSH and RRH - the total persons served who moved into housing,116,all_persons,2021-07-01,2021-07-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,116,all_persons,2021-07-01,2021-07-31,Q7a,unknown_household_type,0
Adults,1045,all_persons,2021-08-01,2021-08-31,Q7a,without_children,849
Adults,1045,all_persons,2021-08-01,2021-08-31,Q7a,with_children_and_adults,193
Adults,1045,all_persons,2021-08-01,2021-08-31,Q7a,with_only_children,0
Adults,1045,all_persons,2021-08-01,2021-08-31,Q7a,unknown_household_type,3
Children,301,all_persons,2021-08-01,2021-08-31,Q7a,without_children,0
Children,301,all_persons,2021-08-01,2021-08-31,Q7a,with_children_and_adults,282
Children,301,all_persons,2021-08-01,2021-08-31,Q7a,with_only_children,19
Children,301,all_persons,2021-08-01,2021-08-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-08-01,2021-08-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-08-01,2021-08-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-08-01,2021-08-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-08-01,2021-08-31,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2021-08-01,2021-08-31,Q7a,without_children,0
Data Not Collected,9,all_persons,2021-08-01,2021-08-31,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-08-01,2021-08-31,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2021-08-01,2021-08-31,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,115,all_persons,2021-08-01,2021-08-31,Q7a,without_children,83
For PSH and RRH - the total persons served who moved into housing,115,all_persons,2021-08-01,2021-08-31,Q7a,with_children_and_adults,32
For PSH and RRH - the total persons served who moved into housing,115,all_persons,2021-08-01,2021-08-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,115,all_persons,2021-08-01,2021-08-31,Q7a,unknown_household_type,0
Adults,1093,all_persons,2021-09-01,2021-09-30,Q7a,without_children,886
Adults,1093,all_persons,2021-09-01,2021-09-30,Q7a,with_children_and_adults,204
Adults,1093,all_persons,2021-09-01,2021-09-30,Q7a,with_only_children,0
Adults,1093,all_persons,2021-09-01,2021-09-30,Q7a,unknown_household_type,3
Children,322,all_persons,2021-09-01,2021-09-30,Q7a,without_children,0
Children,322,all_persons,2021-09-01,2021-09-30,Q7a,with_children_and_adults,298
Children,322,all_persons,2021-09-01,2021-09-30,Q7a,with_only_children,24
Children,322,all_persons,2021-09-01,2021-09-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-09-01,2021-09-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-09-01,2021-09-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-09-01,2021-09-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-09-01,2021-09-30,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2021-09-01,2021-09-30,Q7a,without_children,0
Data Not Collected,9,all_persons,2021-09-01,2021-09-30,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-09-01,2021-09-30,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2021-09-01,2021-09-30,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,122,all_persons,2021-09-01,2021-09-30,Q7a,without_children,86
For PSH and RRH - the total persons served who moved into housing,122,all_persons,2021-09-01,2021-09-30,Q7a,with_children_and_adults,36
For PSH and RRH - the total persons served who moved into housing,122,all_persons,2021-09-01,2021-09-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,122,all_persons,2021-09-01,2021-09-30,Q7a,unknown_household_type,0
Adults,1141,all_persons,2021-10-01,2021-10-31,Q7a,without_children,929
Adults,1141,all_persons,2021-10-01,2021-10-31,Q7a,with_children_and_adults,207
Adults,1141,all_persons,2021-10-01,2021-10-31,Q7a,with_only_children,0
Adults,1141,all_persons,2021-10-01,2021-10-31,Q7a,unknown_household_type,5
Children,319,all_persons,2021-10-01,2021-10-31,Q7a,without_children,0
Children,319,all_persons,2021-10-01,2021-10-31,Q7a,with_children_and_adults,293
Children,319,all_persons,2021-10-01,2021-10-31,Q7a,with_only_children,26
Children,319,all_persons,2021-10-01,2021-10-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2021-10-01,2021-10-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,2,all_persons,2021-10-01,2021-10-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2021-10-01,2021-10-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2021-10-01,2021-10-31,Q7a,unknown_household_type,2
Data Not Collected,10,all_persons,2021-10-01,2021-10-31,Q7a,without_children,0
Data Not Collected,10,all_persons,2021-10-01,2021-10-31,Q7a,with_children_and_adults,0
Data Not Collected,10,all_persons,2021-10-01,2021-10-31,Q7a,with_only_children,0
Data Not Collected,10,all_persons,2021-10-01,2021-10-31,Q7a,unknown_household_type,10
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2021-10-01,2021-10-31,Q7a,without_children,83
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2021-10-01,2021-10-31,Q7a,with_children_and_adults,46
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2021-10-01,2021-10-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2021-10-01,2021-10-31,Q7a,unknown_household_type,0
Adults,1203,all_persons,2021-11-01,2021-11-30,Q7a,without_children,978
Adults,1203,all_persons,2021-11-01,2021-11-30,Q7a,with_children_and_adults,220
Adults,1203,all_persons,2021-11-01,2021-11-30,Q7a,with_only_children,0
Adults,1203,all_persons,2021-11-01,2021-11-30,Q7a,unknown_household_type,5
Children,337,all_persons,2021-11-01,2021-11-30,Q7a,without_children,0
Children,337,all_persons,2021-11-01,2021-11-30,Q7a,with_children_and_adults,308
Children,337,all_persons,2021-11-01,2021-11-30,Q7a,with_only_children,29
Children,337,all_persons,2021-11-01,2021-11-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2021-11-01,2021-11-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,2,all_persons,2021-11-01,2021-11-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2021-11-01,2021-11-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2021-11-01,2021-11-30,Q7a,unknown_household_type,2
Data Not Collected,9,all_persons,2021-11-01,2021-11-30,Q7a,without_children,0
Data Not Collected,9,all_persons,2021-11-01,2021-11-30,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-11-01,2021-11-30,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2021-11-01,2021-11-30,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,151,all_persons,2021-11-01,2021-11-30,Q7a,without_children,88
For PSH and RRH - the total persons served who moved into housing,151,all_persons,2021-11-01,2021-11-30,Q7a,with_children_and_adults,63
For PSH and RRH - the total persons served who moved into housing,151,all_persons,2021-11-01,2021-11-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,151,all_persons,2021-11-01,2021-11-30,Q7a,unknown_household_type,0
Adults,1294,all_persons,2021-12-01,2021-12-31,Q7a,without_children,1042
Adults,1294,all_persons,2021-12-01,2021-12-31,Q7a,with_children_and_adults,247
Adults,1294,all_persons,2021-12-01,2021-12-31,Q7a,with_only_children,0
Adults,1294,all_persons,2021-12-01,2021-12-31,Q7a,unknown_household_type,5
Children,360,all_persons,2021-12-01,2021-12-31,Q7a,without_children,0
Children,360,all_persons,2021-12-01,2021-12-31,Q7a,with_children_and_adults,330
Children,360,all_persons,2021-12-01,2021-12-31,Q7a,with_only_children,30
Children,360,all_persons,2021-12-01,2021-12-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,6,all_persons,2021-12-01,2021-12-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,6,all_persons,2021-12-01,2021-12-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_persons,2021-12-01,2021-12-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_persons,2021-12-01,2021-12-31,Q7a,unknown_household_type,6
Data Not Collected,10,all_persons,2021-12-01,2021-12-31,Q7a,without_children,0
Data Not Collected,10,all_persons,2021-12-01,2021-12-31,Q7a,with_children_and_adults,0
Data Not Collected,10,all_persons,2021-12-01,2021-12-31,Q7a,with_only_children,0
Data Not Collected,10,all_persons,2021-12-01,2021-12-31,Q7a,unknown_household_type,10
For PSH and RRH - the total persons served who moved into housing,172,all_persons,2021-12-01,2021-12-31,Q7a,without_children,92
For PSH and RRH - the total persons served who moved into housing,172,all_persons,2021-12-01,2021-12-31,Q7a,with_children_and_adults,80
For PSH and RRH - the total persons served who moved into housing,172,all_persons,2021-12-01,2021-12-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,172,all_persons,2021-12-01,2021-12-31,Q7a,unknown_household_type,0
Adults,1293,all_persons,2022-01-01,2022-01-31,Q7a,without_children,1049
Adults,1293,all_persons,2022-01-01,2022-01-31,Q7a,with_children_and_adults,239
Adults,1293,all_persons,2022-01-01,2022-01-31,Q7a,with_only_children,0
Adults,1293,all_persons,2022-01-01,2022-01-31,Q7a,unknown_household_type,5
Children,348,all_persons,2022-01-01,2022-01-31,Q7a,without_children,0
Children,348,all_persons,2022-01-01,2022-01-31,Q7a,with_children_and_adults,316
Children,348,all_persons,2022-01-01,2022-01-31,Q7a,with_only_children,32
Children,348,all_persons,2022-01-01,2022-01-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_persons,2022-01-01,2022-01-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-01-01,2022-01-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2022-01-01,2022-01-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-01-01,2022-01-31,Q7a,unknown_household_type,5
Data Not Collected,9,all_persons,2022-01-01,2022-01-31,Q7a,without_children,0
Data Not Collected,9,all_persons,2022-01-01,2022-01-31,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2022-01-01,2022-01-31,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2022-01-01,2022-01-31,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,165,all_persons,2022-01-01,2022-01-31,Q7a,without_children,97
For PSH and RRH - the total persons served who moved into housing,165,all_persons,2022-01-01,2022-01-31,Q7a,with_children_and_adults,68
For PSH and RRH - the total persons served who moved into housing,165,all_persons,2022-01-01,2022-01-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,165,all_persons,2022-01-01,2022-01-31,Q7a,unknown_household_type,0
Adults,1319,all_persons,2022-02-01,2022-02-28,Q7a,without_children,1062
Adults,1319,all_persons,2022-02-01,2022-02-28,Q7a,with_children_and_adults,251
Adults,1319,all_persons,2022-02-01,2022-02-28,Q7a,with_only_children,0
Adults,1319,all_persons,2022-02-01,2022-02-28,Q7a,unknown_household_type,6
Children,370,all_persons,2022-02-01,2022-02-28,Q7a,without_children,0
Children,370,all_persons,2022-02-01,2022-02-28,Q7a,with_children_and_adults,333
Children,370,all_persons,2022-02-01,2022-02-28,Q7a,with_only_children,37
Children,370,all_persons,2022-02-01,2022-02-28,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,4,all_persons,2022-02-01,2022-02-28,Q7a,without_children,0
Client Doesn't Know/Client Refused,4,all_persons,2022-02-01,2022-02-28,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2022-02-01,2022-02-28,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2022-02-01,2022-02-28,Q7a,unknown_household_type,4
Data Not Collected,12,all_persons,2022-02-01,2022-02-28,Q7a,without_children,0
Data Not Collected,12,all_persons,2022-02-01,2022-02-28,Q7a,with_children_and_adults,1
Data Not Collected,12,all_persons,2022-02-01,2022-02-28,Q7a,with_only_children,0
Data Not Collected,12,all_persons,2022-02-01,2022-02-28,Q7a,unknown_household_type,11
For PSH and RRH - the total persons served who moved into housing,174,all_persons,2022-02-01,2022-02-28,Q7a,without_children,102
For PSH and RRH - the total persons served who moved into housing,174,all_persons,2022-02-01,2022-02-28,Q7a,with_children_and_adults,72
For PSH and RRH - the total persons served who moved into housing,174,all_persons,2022-02-01,2022-02-28,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,174,all_persons,2022-02-01,2022-02-28,Q7a,unknown_household_type,0
Adults,1417,all_persons,2022-03-01,2022-03-31,Q7a,without_children,1125
Adults,1417,all_persons,2022-03-01,2022-03-31,Q7a,with_children_and_adults,283
Adults,1417,all_persons,2022-03-01,2022-03-31,Q7a,with_only_children,0
Adults,1417,all_persons,2022-03-01,2022-03-31,Q7a,unknown_household_type,9
Children,421,all_persons,2022-03-01,2022-03-31,Q7a,without_children,0
Children,421,all_persons,2022-03-01,2022-03-31,Q7a,with_children_and_adults,387
Children,421,all_persons,2022-03-01,2022-03-31,Q7a,with_only_children,34
Children,421,all_persons,2022-03-01,2022-03-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,4,all_persons,2022-03-01,2022-03-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,4,all_persons,2022-03-01,2022-03-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2022-03-01,2022-03-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2022-03-01,2022-03-31,Q7a,unknown_household_type,4
Data Not Collected,13,all_persons,2022-03-01,2022-03-31,Q7a,without_children,0
Data Not Collected,13,all_persons,2022-03-01,2022-03-31,Q7a,with_children_and_adults,0
Data Not Collected,13,all_persons,2022-03-01,2022-03-31,Q7a,with_only_children,0
Data Not Collected,13,all_persons,2022-03-01,2022-03-31,Q7a,unknown_household_type,13
For PSH and RRH - the total persons served who moved into housing,167,all_persons,2022-03-01,2022-03-31,Q7a,without_children,105
For PSH and RRH - the total persons served who moved into housing,167,all_persons,2022-03-01,2022-03-31,Q7a,with_children_and_adults,62
For PSH and RRH - the total persons served who moved into housing,167,all_persons,2022-03-01,2022-03-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,167,all_persons,2022-03-01,2022-03-31,Q7a,unknown_household_type,0
Adults,1432,all_persons,2022-04-01,2022-04-30,Q7a,without_children,1139
Adults,1432,all_persons,2022-04-01,2022-04-30,Q7a,with_children_and_adults,288
Adults,1432,all_persons,2022-04-01,2022-04-30,Q7a,with_only_children,0
Adults,1432,all_persons,2022-04-01,2022-04-30,Q7a,unknown_household_type,5
Children,425,all_persons,2022-04-01,2022-04-30,Q7a,without_children,0
Children,425,all_persons,2022-04-01,2022-04-30,Q7a,with_children_and_adults,381
Children,425,all_persons,2022-04-01,2022-04-30,Q7a,with_only_children,44
Children,425,all_persons,2022-04-01,2022-04-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,4,all_persons,2022-04-01,2022-04-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,4,all_persons,2022-04-01,2022-04-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2022-04-01,2022-04-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2022-04-01,2022-04-30,Q7a,unknown_household_type,4
Data Not Collected,10,all_persons,2022-04-01,2022-04-30,Q7a,without_children,0
Data Not Collected,10,all_persons,2022-04-01,2022-04-30,Q7a,with_children_and_adults,0
Data Not Collected,10,all_persons,2022-04-01,2022-04-30,Q7a,with_only_children,0
Data Not Collected,10,all_persons,2022-04-01,2022-04-30,Q7a,unknown_household_type,10
For PSH and RRH - the total persons served who moved into housing,145,all_persons,2022-04-01,2022-04-30,Q7a,without_children,104
For PSH and RRH - the total persons served who moved into housing,145,all_persons,2022-04-01,2022-04-30,Q7a,with_children_and_adults,41
For PSH and RRH - the total persons served who moved into housing,145,all_persons,2022-04-01,2022-04-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,145,all_persons,2022-04-01,2022-04-30,Q7a,unknown_household_type,0
Adults,1433,all_persons,2022-05-01,2022-05-31,Q7a,without_children,1118
Adults,1433,all_persons,2022-05-01,2022-05-31,Q7a,with_children_and_adults,310
Adults,1433,all_persons,2022-05-01,2022-05-31,Q7a,with_only_children,0
Adults,1433,all_persons,2022-05-01,2022-05-31,Q7a,unknown_household_type,5
Children,446,all_persons,2022-05-01,2022-05-31,Q7a,without_children,0
Children,446,all_persons,2022-05-01,2022-05-31,Q7a,with_children_and_adults,402
Children,446,all_persons,2022-05-01,2022-05-31,Q7a,with_only_children,44
Children,446,all_persons,2022-05-01,2022-05-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_persons,2022-05-01,2022-05-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-05-01,2022-05-31,Q7a,with_children_and_adults,1
Client Doesn't Know/Client Refused,5,all_persons,2022-05-01,2022-05-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-05-01,2022-05-31,Q7a,unknown_household_type,4
Data Not Collected,10,all_persons,2022-05-01,2022-05-31,Q7a,without_children,0
Data Not Collected,10,all_persons,2022-05-01,2022-05-31,Q7a,with_children_and_adults,0
Data Not Collected,10,all_persons,2022-05-01,2022-05-31,Q7a,with_only_children,0
Data Not Collected,10,all_persons,2022-05-01,2022-05-31,Q7a,unknown_household_type,10
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2022-05-01,2022-05-31,Q7a,without_children,98
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2022-05-01,2022-05-31,Q7a,with_children_and_adults,35
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2022-05-01,2022-05-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2022-05-01,2022-05-31,Q7a,unknown_household_type,0
Adults,1484,all_persons,2022-06-01,2022-06-30,Q7a,without_children,1166
Adults,1484,all_persons,2022-06-01,2022-06-30,Q7a,with_children_and_adults,313
Adults,1484,all_persons,2022-06-01,2022-06-30,Q7a,with_only_children,0
Adults,1484,all_persons,2022-06-01,2022-06-30,Q7a,unknown_household_type,5
Children,490,all_persons,2022-06-01,2022-06-30,Q7a,without_children,0
Children,490,all_persons,2022-06-01,2022-06-30,Q7a,with_children_and_adults,442
Children,490,all_persons,2022-06-01,2022-06-30,Q7a,with_only_children,48
Children,490,all_persons,2022-06-01,2022-06-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_persons,2022-06-01,2022-06-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-06-01,2022-06-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2022-06-01,2022-06-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-06-01,2022-06-30,Q7a,unknown_household_type,5
Data Not Collected,10,all_persons,2022-06-01,2022-06-30,Q7a,without_children,0
Data Not Collected,10,all_persons,2022-06-01,2022-06-30,Q7a,with_children_and_adults,0
Data Not Collected,10,all_persons,2022-06-01,2022-06-30,Q7a,with_only_children,0
Data Not Collected,10,all_persons,2022-06-01,2022-06-30,Q7a,unknown_household_type,10
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2022-06-01,2022-06-30,Q7a,without_children,95
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2022-06-01,2022-06-30,Q7a,with_children_and_adults,34
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2022-06-01,2022-06-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,129,all_persons,2022-06-01,2022-06-30,Q7a,unknown_household_type,0
Adults,1442,all_persons,2022-07-01,2022-07-31,Q7a,without_children,1133
Adults,1442,all_persons,2022-07-01,2022-07-31,Q7a,with_children_and_adults,303
Adults,1442,all_persons,2022-07-01,2022-07-31,Q7a,with_only_children,0
Adults,1442,all_persons,2022-07-01,2022-07-31,Q7a,unknown_household_type,6
Children,468,all_persons,2022-07-01,2022-07-31,Q7a,without_children,0
Children,468,all_persons,2022-07-01,2022-07-31,Q7a,with_children_and_adults,417
Children,468,all_persons,2022-07-01,2022-07-31,Q7a,with_only_children,51
Children,468,all_persons,2022-07-01,2022-07-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_persons,2022-07-01,2022-07-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-07-01,2022-07-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2022-07-01,2022-07-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_persons,2022-07-01,2022-07-31,Q7a,unknown_household_type,5
