non_cash_benefits,population,start_date,end_date,question,status,count
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_start,20
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,13
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,3
Other Source,chronically_homeless,2017-10-01,2017-10-31,Q26h,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_start,26
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,3
Other Source,chronically_homeless,2017-11-01,2017-11-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_start,25
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_exit_for_leavers,4
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,3
Other Source,chronically_homeless,2017-12-01,2017-12-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_start,28
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2018-01-01,2018-01-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_start,27
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,13
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_exit_for_leavers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2018-02-01,2018-02-28,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_start,29
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,14
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_exit_for_leavers,5
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2018-03-01,2018-03-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_start,29
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,15
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2018-04-01,2018-04-30,Q26h,benefit_at_start,0
