non_cash_benefits,population,start_date,end_date,question,status,count
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_exit_for_leavers,1
TANF Child Care Services,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_start,2
TANF Child Care Services,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_start,0
Other TANF-Funded Services,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_start,6
Other Source,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,10
Other Source,all_persons,2017-12-01,2017-12-31,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_start,132
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,19
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_exit_for_leavers,31
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_start,6
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_exit_for_leavers,3
TANF Child Care Services,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_start,3
TANF Child Care Services,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_start,0
Other TANF-Funded Services,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_start,6
Other Source,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,11
Other Source,all_persons,2018-01-01,2018-01-31,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_start,137
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,20
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_exit_for_leavers,29
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_start,7
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_exit_for_leavers,0
TANF Child Care Services,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_start,4
TANF Child Care Services,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_exit_for_leavers,2
TANF Transportation Services,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_start,1
Other TANF-Funded Services,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_start,6
Other Source,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,11
Other Source,all_persons,2018-02-01,2018-02-28,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_start,136
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,21
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_exit_for_leavers,43
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_start,7
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_exit_for_leavers,2
TANF Child Care Services,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_start,2
TANF Child Care Services,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_start,1
Other TANF-Funded Services,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_exit_for_leavers,1
Other Source,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_start,6
Other Source,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,11
Other Source,all_persons,2018-03-01,2018-03-31,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_start,118
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,22
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_exit_for_leavers,23
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_start,6
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_exit_for_leavers,0
TANF Child Care Services,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_start,2
TANF Child Care Services,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_start,0
Other TANF-Funded Services,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_start,8
Other Source,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,11
Other Source,all_persons,2018-04-01,2018-04-30,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_start,142
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,23
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_exit_for_leavers,32
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_start,12
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_exit_for_leavers,3
TANF Child Care Services,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_start,2
TANF Child Care Services,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_start,0
Other TANF-Funded Services,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_start,8
Other Source,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,11
Other Source,all_persons,2018-05-01,2018-05-31,Q20a,benefit_at_exit_for_leavers,2
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_start,138
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,24
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_exit_for_leavers,35
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_start,10
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_exit_for_leavers,2
TANF Child Care Services,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_start,3
TANF Child Care Services,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_exit_for_leavers,2
TANF Transportation Services,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_start,0
Other TANF-Funded Services,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_start,6
Other Source,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,11
Other Source,all_persons,2018-06-01,2018-06-30,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_start,135
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,24
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_exit_for_leavers,15
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_start,12
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_exit_for_leavers,1
TANF Child Care Services,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_start,0
TANF Child Care Services,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_start,1
Other TANF-Funded Services,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_start,5
Other Source,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,11
Other Source,all_persons,2018-07-01,2018-07-31,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-08-01,2018-08-31,Q20a,benefit_at_start,141
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-08-01,2018-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,25
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2018-08-01,2018-08-31,Q20a,benefit_at_exit_for_leavers,28
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-08-01,2018-08-31,Q20a,benefit_at_start,13
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-08-01,2018-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2018-08-01,2018-08-31,Q20a,benefit_at_exit_for_leavers,2
TANF Child Care Services,all_persons,2018-08-01,2018-08-31,Q20a,benefit_at_start,0
TANF Child Care Services,all_persons,2018-08-01,2018-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2018-08-01,2018-08-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2018-08-01,2018-08-31,Q20a,benefit_at_start,0
TANF Transportation Services,all_persons,2018-08-01,2018-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
